BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen. Dat betekent dat deze ree
ksen niet geschikt zijn voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeksen van de stations De Kooy, Eelde, De B
ilt, Vlissingen, Beek of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.

SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
Comment: these time series are possibly inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suit
able for trend analysis. For climate change studies we refer to the homogenized series of stations De Kooy, Eelde, De Bilt, Vlissingen, Beek or the Central Nether
lands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.

YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag) / Date (YYYY=year MM=month DD=day)
DDVEC = Vectorgemiddelde windrichting in graden (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil/variabel). Zie http://www.knmi.nl/kennis-en-datacentrum/ac
htergrond/klimatologische-brochures-en-boeken / Vector mean wind direction in degrees (360=north, 90=east, 180=south, 270=west, 0=calm/variable)
FHVEC = Vectorgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Vector mean
windspeed (in 0.1 m/s)
FG = Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
FHX = Hoogste uurgemiddelde windsnelheid (in 0.1 m/s) / Maximum hourly mean windspeed (in 0.1 m/s)
FHXH = Uurvak waarin FHX is gemeten / Hourly division in which FHX was measured
FHN = Laagste uurgemiddelde windsnelheid (in 0.1 m/s) / Minimum hourly mean windspeed (in 0.1 m/s)
FHNH = Uurvak waarin FHN is gemeten / Hourly division in which FHN was measured
FXX = Hoogste windstoot (in 0.1 m/s) / Maximum wind gust (in 0.1 m/s)
FXXH = Uurvak waarin FXX is gemeten / Hourly division in which FXX was measured
TG = Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
TN = Minimum temperatuur (in 0.1 graden Celsius) / Minimum temperature (in 0.1 degrees Celsius)
TNH = Uurvak waarin TN is gemeten / Hourly division in which TN was measured
TX = Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
TXH = Uurvak waarin TX is gemeten / Hourly division in which TX was measured
T10N = Minimum temperatuur op 10 cm hoogte (in 0.1 graden Celsius) / Minimum temperature at 10 cm above surface (in 0.1 degrees Celsius)
T10NH = 6-uurs tijdvak waarin T10N is gemeten / 6-hourly division in which T10N was measured; 6=0-6 UT, 12=6-12 UT, 18=12-18 UT, 24=18-24 UT
SQ = Zonneschijnduur (in 0.1 uur) berekend uit de globale straling (-1 voor <0.05 uur) / Sunshine duration (in 0.1 hour) calculated from global radiation (
-1 for <0.05 hour)
SP = Percentage van de langst mogelijke zonneschijnduur / Percentage of maximum potential sunshine duration
Q = Globale straling (in J/cm2) / Global radiation (in J/cm2)
DR = Duur van de neerslag (in 0.1 uur) / Precipitation duration (in 0.1 hour)
RH = Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
RHX = Hoogste uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Maximum hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
RHXH = Uurvak waarin RHX is gemeten / Hourly division in which RHX was measured
PG = Etmaalgemiddelde luchtdruk herleid tot zeeniveau (in 0.1 hPa) berekend uit 24 uurwaarden / Daily mean sea level pressure (in 0.1 hPa) calculated from
24 hourly values
PX = Hoogste uurwaarde van de luchtdruk herleid tot zeeniveau (in 0.1 hPa) / Maximum hourly sea level pressure (in 0.1 hPa)
PXH = Uurvak waarin PX is gemeten / Hourly division in which PX was measured
PN = Laagste uurwaarde van de luchtdruk herleid tot zeeniveau (in 0.1 hPa) / Minimum hourly sea level pressure (in 0.1 hPa)
PNH = Uurvak waarin PN is gemeten / Hourly division in which PN was measured
VVN = Minimum opgetreden zicht / Minimum visibility; 0: <100 m, 1:100-200 m, 2:200-300 m,..., 49:4900-5000 m, 50:5-6 km, 56:6-7 km, 57:7-8 km,..., 79:29-30
km, 80:30-35 km, 81:35-40 km,..., 89: >70 km)
VVNH = Uurvak waarin VVN is gemeten / Hourly division in which VVN was measured
VVX = Maximum opgetreden zicht / Maximum visibility; 0: <100 m, 1:100-200 m, 2:200-300 m,..., 49:4900-5000 m, 50:5-6 km, 56:6-7 km, 57:7-8 km,..., 79:29-30
km, 80:30-35 km, 81:35-40 km,..., 89: >70 km)
VVXH = Uurvak waarin VVX is gemeten / Hourly division in which VVX was measured
NG = Etmaalgemiddelde bewolking (bedekkingsgraad van de bovenlucht in achtsten, 9=bovenlucht onzichtbaar) / Mean daily cloud cover (in octants, 9=sky invis
ible)
UG = Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
UX = Maximale relatieve vochtigheid (in procenten) / Maximum relative atmospheric humidity (in percents)
UXH = Uurvak waarin UX is gemeten / Hourly division in which UX was measured
UN = Minimale relatieve vochtigheid (in procenten) / Minimum relative atmospheric humidity (in percents)
UNH = Uurvak waarin UN is gemeten / Hourly division in which UN was measured
EV24 = Referentiegewasverdamping (Makkink) (in 0.1 mm) / Potential evapotranspiration (Makkink) (in 0.1 mm)

# STN,YYYYMMDD,DDVEC,FHVEC, FG, FHX, FHXH, FHN, FHNH, FXX, FXXH, TG, TN, TNH, TX, TXH, T10N,T10NH, SQ, SP, Q, DR, RH, RHX, RHXH, PG, PX, PXH, PN, PNH, VVN, VVNH, VVX, VVXH, NG, UG, UX, UXH, UN, UNH, EV24

240,20220506, 255, 24, 29, 60, 14, 10, 1, 90, 13, 142, 79, 5, 205, 13, 77, 24, 117, 77, 2460, 0, 0, 0, 1,10247,10263, 7,10228, 24, 1, 1, 83, 18, 6, 72, 99, 1, 49, 13, 40
240,20220507, 360, 26, 41, 60, 17, 10, 6, 100, 14, 145, 98, 24, 200, 15, 89, 24, 80, 52, 2105, 5, 1, 1, 5,10245,10280, 24,10223, 2, 50, 5, 80, 14, 7, 75, 92, 5, 62, 14, 34
240,20220508, 37, 42, 43, 50, 1, 30, 4, 90, 12, 115, 79, 24, 158, 15, 62, 24, 134, 88, 2659, 0, 0, 0, 1,10286,10299, 9,10277, 18, 65, 2, 82, 13, 2, 67, 84, 1, 45, 13, 40
240,20220509, 130, 8, 20, 40, 15, 10, 8, 80, 15, 148, 64, 4, 217, 15, 26, 6, 120, 78, 2555, 0, 0, 0, 1,10243,10280, 1,10198, 24, 68, 19, 83, 18, 5, 59, 86, 4, 37, 14, 42
240,20220510, 226, 56, 63, 110, 12, 30, 1, 160, 14, 165, 121, 1, 220, 10, 78, 6, 15, 10, 1251, 0, -1, -1, 1,10155,10191, 1,10126, 24, 69, 7, 83, 14, 8, 63, 80, 20, 38, 13, 21
240,20220511, 242, 74, 76, 120, 19, 40, 1, 190, 19, 147, 102, 24, 185, 12, 94, 24, 63, 41, 2027, 21, 31, 15, 20,10106,10132, 24,10084, 18, 56, 19, 83, 17, 7, 70, 91, 20, 51, 12, 33
240,20220512, 247, 57, 58, 90, 14, 20, 4, 140, 14, 140, 80, 4, 184, 13, 60, 6, 145, 93, 2791, 0, 0, 0, 1,10174,10188, 9,10138, 1, 65, 3, 83, 19, 2, 66, 91, 3, 43, 13, 45
242,20220501, 82, 13, 25, 50, 18, 0, 2, 60, 10, 82, 10, 3, 136, 14, -15, 6, , , , , , , ,10242,10253, 1,10226, 24, 65, 1, 83, 9, 5, 77, 97, 1, 57, 13,  
 242,20220502, 3, 20, 32, 50, 18, 20, 4, 60, 14, 96, 28, 5, 130, 10, -5, 6, , , , , , , ,10213,10223, 1,10198, 24, 61, 24, 83, 9, 2, 75, 96, 4, 57, 10,  
 242,20220503, 16, 47, 50, 80, 5, 20, 23, 100, 5, 95, 77, 22, 115, 13, 67, 24, , , , , , , ,10207,10218, 11,10194, 4, 48, 1, 83, 23, 8, 70, 92, 1, 57, 16,  
 242,20220504, 293, 14, 18, 40, 14, 0, 21, 60, 1, 92, 53, 23, 121, 12, 21, 24, , , , , , , ,10197,10205, 1,10186, 17, 70, 20, 83, 2, 8, 66, 88, 22, 55, 11,  
 242,20220505, 249, 24, 33, 50, 21, 20, 3, 60, 8, 116, 82, 24, 154, 14, 64, 6, , , , , , , ,10227,10253, 23,10198, 1, 1, 24, 75, 6, 7, 82, 99, 22, 68, 11,  
 242,20220506, 230, 55, 57, 90, 11, 20, 1, 120, 15, 123, 78, 2, 171, 13, 80, 6, , , , , , , ,10241,10253, 6,10223, 24, 1, 1, 80, 9, 7, 82, 99, 1, 60, 13,  
 242,20220507, 20, 50, 55, 90, 16, 10, 3, 110, 16, 114, 85, 24, 146, 14, 77, 24, , , , , , , ,10253,10289, 24,10220, 2, 31, 6, 70, 14, 7, 87, 95, 5, 78, 23,  
 242,20220508, 32, 55, 56, 70, 1, 40, 20, 100, 6, 94, 45, 24, 126, 12, 24, 24, , , , , , , ,10297,10309, 9,10288, 2, 65, 23, 82, 7, 5, 70, 95, 24, 57, 8,  
 242,20220509, 148, 31, 38, 60, 5, 20, 15, 70, 5, 135, 44, 1, 190, 15, 20, 6, , , , , , , ,10244,10287, 1,10191, 24, 65, 1, 83, 18, 5, 67, 95, 1, 36, 16,  
 242,20220510, 217, 82, 86, 130, 10, 50, 1, 180, 9, 143, 121, 23, 194, 9, 117, 24, , , , , , , ,10141,10184, 1,10111, 24, 61, 20, 80, 3, 8, 78, 92, 20, 53, 8,  
 242,20220511, 233, 97, 104, 150, 20, 70, 2, 190, 20, 126, 104, 24, 156, 12, 99, 24, , , , , , , ,10089,10115, 24,10060, 19, 57, 19, 74, 3, 7, 85, 92, 16, 75, 9,  
 242,20220512, 248, 78, 80, 100, 12, 60, 19, 120, 1, 127, 103, 1, 151, 11, 99, 6, , , , , , , ,10162,10180, 13,10120, 1, 64, 23, 80, 10, 4, 80, 89, 1, 68, 10,  
 248,20220501, 62, 18, 25, 50, 24, 20, 1, 70, 23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 248,20220502, 33, 24, 36, 60, 1, 20, 4, 90, 17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 248,20220503, 359, 28, 33, 50, 9, 10, 1, 80, 9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 248,20220504, 86, 10, 20, 30, 11, 10, 1, 50, 12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 248,20220505, 163, 14, 27, 40, 3, 20, 11, 50, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 248,20220506, 237, 22, 28, 50, 11, 0, 22, 90, 16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 248,20220507, 3, 32, 43, 70, 16, 10, 8, 110, 17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 248,20220508, 27, 41, 44, 70, 17, 30, 2, 90, 15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 248,20220509, 104, 23, 29, 60, 1, 10, 9, 80, 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 248,20220510, 221, 50, 57, 80, 8, 30, 21, 130, 12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 248,20220511, 242, 58, 60, 80, 19, 40, 24, 160, 18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 248,20220512, 251, 45, 46, 70, 14, 30, 5, 120, 14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 249,20220501, 67, 14, 20, 40, 18, 10, 1, 50, 10, 79, 2, 3, 144, 14, -19, 6, 92, 62, 2178, 0, 0, 0, 1, , , , , , 1, 1, 83, 16, , 78, 100, 5, 51, 17, 30
249,20220502, 10, 22, 25, 50, 16, 10, 1, 70, 14, 93, 14, 5, 164, 15, -9, 6, 138, 92, 2703, 0, 0, 0, 1, , , , , , 2, 24, 83, 14, , 73, 98, 1, 37, 15, 39
249,20220503, 13, 27, 32, 50, 9, 10, 1, 80, 8, 86, 35, 3, 119, 14, 16, 6, 6, 4, 880, 0, -1, -1, 1, , , , , , 1, 1, 80, 16, , 83, 99, 1, 67, 16, 12
249,20220504, 49, 7, 14, 40, 13, 10, 1, 60, 13, 96, 29, 5, 144, 12, 20, 6, 105, 69, 2313, 0, 0, 0, 1, , , , , , 60, 22, 80, 7, , 73, 97, 22, 53, 11, 33
249,20220505, 276, 7, 21, 40, 15, 10, 1, 60, 15, 121, 48, 1, 183, 15, 18, 6, 48, 32, 1619, 0, 0, 0, 1, , , , , , 1, 22, 75, 7, , 82, 99, 21, 57, 14, 25
249,20220506, 248, 29, 33, 70, 14, 10, 1, 110, 13, 132, 76, 4, 201, 13, 69, 24, 114, 75, 2405, 0, 0, 0, 1, , , , , , 1, 1, 81, 15, , 81, 99, 1, 54, 13, 38
249,20220507, 15, 32, 40, 80, 17, 10, 6, 110, 17, 131, 80, 24, 180, 11, 71, 24, 61, 40, 1830, 0, -1, -1, 1, , , , , , 37, 5, 75, 18, , 84, 98, 5, 70, 10, 29
249,20220508, 47, 41, 42, 60, 16, 20, 2, 90, 9, 96, 50, 4, 146, 15, 21, 6, 137, 89, 2706, 0, 0, 0, 1, , , , , , 63, 2, 81, 13, , 78, 96, 2, 58, 14, 39
249,20220509, 117, 17, 24, 40, 6, 0, 21, 60, 6, 134, 43, 4, 208, 16, 28, 6, 125, 81, 2595, 0, 0, 0, 1, , , , , , 56, 1, 81, 12, , 72, 98, 3, 41, 15, 41
249,20220510, 227, 52, 56, 100, 11, 30, 1, 160, 10, 151, 110, 1, 215, 10, 95, 6, 31, 20, 1385, 5, 2, 2, 16, , , , , , 62, 20, 82, 12, , 74, 95, 20, 47, 12, 23
249,20220511, 243, 69, 72, 110, 19, 30, 2, 190, 19, 136, 78, 24, 174, 13, 69, 24, 37, 24, 1686, 10, 7, 4, 19, , , , , , 56, 19, 80, 14, , 80, 96, 24, 59, 14, 27
249,20220512, 247, 53, 54, 100, 14, 30, 1, 140, 12, 134, 74, 5, 175, 14, 68, 6, 146, 94, 2800, 0, 0, 0, 1, , , , , , 64, 3, 83, 12, , 72, 96, 1, 47, 13, 45
251,20220501, 62, 11, 20, 40, 16, 0, 2, 60, 15, 67, 2, 2, 125, 14, -28, 6, 84, 56, 1986, 0, 0, 0, 1,10243,10253, 1,10226, 24, 56, 3, 82, 12, , 82, 98, 2, 58, 12, 26
251,20220502, 13, 14, 24, 40, 14, 10, 3, 70, 12, 82, 11, 4, 134, 13, -16, 6, 135, 90, 2524, 0, 0, 0, 1,10212,10223, 1,10197, 24, 5, 23, 81, 13, , 79, 99, 23, 55, 12, 35
251,20220503, 10, 37, 40, 60, 7, 10, 24, 90, 6, 90, 65, 1, 108, 13, 54, 6, 33, 22, 1661, 0, 0, 0, 1,10206,10217, 10,10194, 3, 47, 1, 80, 16, , 74, 95, 1, 63, 15, 24
251,20220504, 140, 1, 21, 40, 13, 0, 6, 60, 13, 89, 59, 21, 118, 16, 34, 24, 68, 45, 1972, 0, 0, 0, 1,10197,10204, 1,10187, 17, 69, 21, 82, 7, , 69, 85, 21, 60, 10, 28
251,20220505, 203, 23, 33, 50, 1, 10, 21, 70, 17, 116, 80, 21, 160, 16, 71, 24, 80, 52, 1944, 0, 0, 0, 1,10227,10252, 22,10199, 1, 1, 22, 75, 1, , 83, 99, 21, 73, 16, 30
251,20220506, 235, 38, 41, 80, 15, 10, 21, 100, 15, 120, 79, 1, 172, 14, 66, 24, 90, 59, 2171, 0, 0, 0, 1,10241,10252, 6,10224, 24, 1, 1, 75, 10, , 89, 99, 1, 71, 15, 33
251,20220507, 16, 39, 43, 80, 16, 10, 3, 110, 16, 112, 77, 24, 144, 9, 67, 24, 42, 27, 1416, 26, 35, 31, 6,10253,10289, 24,10220, 3, 17, 6, 70, 13, , 90, 98, 6, 79, 23, 21
251,20220508, 23, 40, 41, 50, 7, 20, 21, 90, 10, 83, 36, 23, 115, 10, -12, 24, 108, 70, 2500, 0, 0, 0, 1,10297,10308, 9,10288, 2, 64, 24, 80, 7, , 76, 96, 23, 66, 9, 35
251,20220509, 159, 23, 33, 60, 24, 20, 8, 70, 15, 127, 34, 2, 184, 15, -10, 6, 129, 83, 2550, 0, 0, 0, 1,10246,10288, 1,10189, 24, 62, 2, 81, 15, , 73, 96, 1, 49, 15, 40
251,20220510, 215, 70, 74, 120, 12, 50, 1, 160, 12, 147, 122, 22, 177, 10, 116, 24, 4, 3, 904, 11, 8, 6, 15,10142,10185, 1,10113, 24, 56, 22, 74, 4, , 84, 96, 22, 74, 4, 15
251,20220511, 236, 84, 90, 140, 20, 60, 1, 190, 20, 130, 100, 24, 164, 13, 93, 24, 26, 17, 1401, 54, 54, 17, 17,10087,10111, 24,10059, 19, 50, 19, 74, 9, , 87, 93, 17, 75, 9, 22
251,20220512, 250, 63, 65, 110, 12, 40, 5, 150, 13, 124, 92, 2, 156, 13, 86, 6, 132, 84, 2605, 0, 0, 0, 1,10160,10177, 13,10117, 1, 62, 23, 80, 11, , 82, 94, 2, 64, 12, 41
257,20220501, , , , , , , , , , 77, -8, 3, 139, 12, -26, 6, 104, 70, 2105, 0, 0, 0, 1, , , , , , , , , , , 79, 96, 2, 60, 12, 29
257,20220502, , , , , , , , , , 92, 24, 24, 147, 13, 1, 24, 138, 92, 2534, 0, 0, 0, 1, , , , , , , , , , , 77, 96, 4, 51, 17, 36
257,20220503, , , , , , , , , , 82, 10, 4, 117, 14, -9, 6, 24, 16, 741, 0, 0, 0, 1, , , , , , , , , , , 80, 98, 5, 67, 18, 10
257,20220504, , , , , , , , , , 75, -8, 5, 124, 15, -21, 6, 111, 73, 2248, 0, 0, 0, 1, , , , , , , , , , , 73, 94, 4, 57, 9, 31
257,20220505, , , , , , , , , , 111, 34, 1, 159, 14, 19, 6, 79, 52, 2065, 0, 0, 0, 1, , , , , , , , , , , 84, 99, 21, 69, 7, 31
257,20220506, , , , , , , , , , 128, 78, 5, 172, 15, 81, 6, 112, 74, 2425, 0, 0, 0, 1, , , , , , , , , , , 76, 99, 2, 57, 14, 38
257,20220507, , , , , , , , , , 126, 73, 24, 168, 17, 57, 24, 70, 46, 2048, 0, 0, 0, 1, , , , , , , , , , , 83, 93, 4, 64, 18, 32
257,20220508, , , , , , , , , , 97, 25, 3, 158, 14, 2, 6, 132, 86, 2632, 0, 0, 0, 1, , , , , , , , , , , 72, 98, 2, 45, 16, 38
257,20220509, , , , , , , , , , 135, 55, 4, 188, 13, 47, 6, 122, 79, 2497, 0, 0, 0, 1, , , , , , , , , , , 60, 94, 3, 38, 12, 40
257,20220510, , , , , , , , , , 156, 129, 19, 204, 9, 125, 24, 21, 14, 1233, 4, 2, 2, 16, , , , , , , , , , , 68, 90, 19, 48, 8, 21
257,20220511, , , , , , , , , , 133, 108, 23, 152, 14, 103, 24, 47, 30, 1766, 10, 6, 5, 19, , , , , , , , , , , 80, 92, 20, 68, 13, 28
257,20220512, , , , , , , , , , 132, 112, 4, 162, 14, 106, 6, 143, 92, 2709, 0, 0, 0, 1, , , , , , , , , , , 75, 87, 1, 60, 13, 43
258,20220501, 55, 32, 35, 70, 20, 20, 9, 90, 20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 258,20220502, 16, 40, 49, 80, 17, 20, 5, 100, 18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 258,20220503, 13, 46, 52, 90, 9, 20, 1, 110, 9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 258,20220504, 57, 18, 22, 40, 24, 10, 7, 60, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 258,20220505, 250, 4, 28, 40, 1, 10, 15, 50, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 258,20220506, 249, 32, 37, 70, 17, 10, 2, 90, 17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 258,20220507, 5, 41, 65, 100, 17, 20, 8, 130, 17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 258,20220508, 33, 67, 71, 90, 1, 50, 9, 110, 16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 258,20220509, 87, 23, 35, 70, 1, 10, 11, 90, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 258,20220510, 232, 73, 81, 120, 15, 50, 1, 160, 15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 258,20220511, 248, 99, 103, 160, 20, 70, 1, 220, 19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 258,20220512, 258, 82, 83, 100, 14, 60, 8, 130, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  
 260,20220501, 359, 15, 16, 30, 16, 10, 2, 60, 18, 91, 3, 5, 156, 16, -29, 6, 93, 63, 1981, 0, 0, 0, 1,10236,10251, 1,10219, 17, 1, 3, 83, 18, 6, 69, 99, 3, 39, 18, 28
260,20220502, 3, 21, 24, 50, 16, 0, 24, 90, 14, 108, 17, 4, 177, 14, -15, 6, 137, 92, 2535, 0, 0, 0, 1,10203,10216, 1,10190, 16, 57, 3, 83, 17, 1, 63, 98, 3, 35, 15, 38
260,20220503, 8, 22, 25, 40, 12, 0, 1, 80, 17, 97, 25, 4, 159, 12, -8, 6, 39, 26, 1380, 0, 0, 0, 1,10199,10204, 23,10194, 16, 8, 5, 80, 18, 8, 78, 99, 5, 65, 11, 20
260,20220504, 341, 14, 16, 30, 13, 0, 6, 60, 14, 103, 39, 5, 161, 16, 9, 6, 123, 82, 2352, 0, 0, 0, 1,10194,10203, 1,10181, 17, 50, 24, 81, 17, 8, 70, 98, 24, 43, 14, 35
260,20220505, 291, 5, 17, 30, 16, 10, 1, 60, 15, 121, 38, 4, 194, 15, 10, 6, 36, 24, 1517, 0, 0, 0, 1,10226,10256, 24,10200, 1, 6, 24, 75, 15, 6, 77, 98, 1, 47, 15, 23
260,20220506, 282, 12, 16, 30, 12, 0, 21, 60, 11, 137, 84, 5, 210, 16, 63, 24, 69, 45, 1869, 0, 0, 0, 1,10248,10265, 8,10231, 24, 1, 1, 81, 17, 7, 79, 100, 1, 50, 17, 30
260,20220507, 347, 22, 30, 50, 16, 10, 1, 90, 17, 147, 94, 1, 206, 13, 63, 6, 75, 49, 2054, 0, 0, 0, 1,10242,10275, 24,10224, 3, 58, 1, 81, 15, 6, 75, 98, 1, 54, 12, 34
260,20220508, 31, 34, 35, 40, 1, 20, 4, 80, 1, 119, 71, 24, 170, 15, 40, 24, 142, 93, 2666, 0, 0, 0, 1,10282,10295, 8,10272, 16, 64, 4, 82, 19, 3, 65, 86, 4, 44, 13, 41
260,20220509, 130, 5, 15, 30, 15, 10, 4, 60, 14, 143, 31, 5, 227, 16, -5, 6, 126, 82, 2589, 0, 0, 0, 1,10243,10279, 1,10202, 24, 61, 24, 81, 12, 4, 64, 97, 24, 34, 15, 42
260,20220510, 228, 31, 38, 60, 10, 20, 1, 120, 11, 171, 95, 1, 238, 12, 61, 6, 24, 16, 1406, 0, -1, -1, 1,10158,10196, 1,10131, 24, 62, 4, 83, 15, 8, 63, 96, 1, 40, 15, 24
260,20220511, 240, 48, 50, 60, 8, 30, 1, 160, 20, 164, 109, 24, 211, 16, 99, 24, 91, 59, 2361, 10, 20, 11, 22,10108,10134, 24,10089, 19, 65, 21, 83, 4, 6, 61, 92, 21, 44, 13, 40
260,20220512, 240, 35, 36, 50, 11, 20, 4, 100, 13, 142, 95, 4, 194, 16, 50, 24, 124, 80, 2341, 0, 0, 0, 1,10176,10190, 9,10141, 1, 61, 4, 83, 18, 2, 63, 96, 4, 41, 14, 38
267,20220501, 38, 11, 24, 40, 17, 10, 1, 70, 19, 82, 1, 4, 130, 16, -6, 6, 124, 83, 2329, 0, 0, 0, 1, , , , , , 1, 3, 82, 16, 6, 76, 100, 1, 52, 13, 32
267,20220502, 6, 30, 38, 70, 16, 10, 24, 90, 16, 90, 23, 3, 135, 13, 16, 6, 140, 93, 2583, 0, 0, 0, 1, , , , , , 56, 3, 83, 19, 2, 76, 96, 4, 61, 13, 37
267,20220503, 17, 32, 38, 70, 17, 0, 1, 90, 8, 90, 30, 2, 117, 12, 16, 6, 18, 12, 1098, 8, 2, 1, 7, , , , , , 4, 1, 81, 18, 8, 78, 98, 1, 63, 18, 16
267,20220504, 47, 8, 18, 30, 24, 10, 3, 50, 10, 86, 49, 24, 116, 13, 36, 24, 75, 50, 2088, 0, 0, 0, 1, , , , , , 62, 24, 80, 15, 7, 72, 92, 21, 61, 13, 29
267,20220505, 212, 5, 25, 40, 8, 10, 24, 50, 8, 116, 40, 3, 169, 14, 20, 6, 95, 62, 2079, 0, 0, 0, 1, , , , , , 3, 24, 74, 9, 6, 82, 99, 24, 65, 10, 32
267,20220506, 227, 24, 30, 50, 13, 10, 1, 80, 16, 130, 87, 4, 190, 15, 89, 6, 102, 67, 2326, 0, -1, -1, 1, , , , , , 1, 1, 78, 17, 6, 85, 100, 1, 62, 15, 37
267,20220507, 4, 38, 50, 90, 16, 20, 2, 110, 16, 129, 79, 24, 172, 15, 75, 24, 85, 55, 2246, 0, -1, -1, 1, , , , , , 39, 2, 75, 15, 6, 84, 95, 2, 71, 15, 35
267,20220508, 25, 44, 48, 80, 14, 20, 24, 110, 15, 98, 39, 24, 146, 13, 29, 24, 135, 88, 2627, 0, 0, 0, 1, , , , , , 63, 1, 80, 9, 4, 73, 93, 24, 52, 11, 38
267,20220509, 142, 13, 27, 40, 24, 10, 21, 60, 16, 127, 36, 3, 197, 15, 24, 6, 131, 85, 2608, 0, 0, 0, 1, , , , , , 59, 4, 81, 12, 5, 71, 94, 4, 41, 12, 41
267,20220510, 215, 54, 59, 100, 12, 30, 2, 150, 12, 153, 129, 1, 198, 12, 109, 6, 24, 15, 1155, 0, -1, -1, 1, , , , , , 60, 22, 82, 13, 8, 79, 92, 21, 49, 12, 19
267,20220511, 238, 78, 84, 130, 21, 50, 1, 190, 21, 140, 112, 24, 174, 12, 103, 24, 46, 30, 1886, 32, 27, 14, 19, , , , , , 38, 19, 80, 15, 7, 80, 95, 19, 63, 14, 30
267,20220512, 250, 66, 68, 90, 13, 50, 7, 120, 13, 139, 107, 2, 176, 14, 100, 6, 140, 90, 2762, 0, 0, 0, 1, , , , , , 66, 24, 82, 12, 2, 72, 90, 3, 56, 12, 45
269,20220501, 30, 21, 23, 40, 22, 10, 2, 60, 14, 92, 28, 5, 145, 15, -2, 6, 84, 56, 1836, 0, 0, 0, 1,10238,10253, 7,10222, 24, 3, 4, 83, 18, 5, 73, 98, 4, 52, 16, 26
269,20220502, 9, 23, 26, 50, 17, 10, 2, 80, 14, 104, 23, 5, 165, 12, 2, 6, 138, 92, 2566, 0, 0, 0, 1,10206,10219, 1,10194, 17, 60, 5, 83, 14, 1, 68, 93, 4, 44, 14, 38
269,20220503, 14, 27, 29, 50, 11, 0, 2, 80, 13, 91, 41, 4, 128, 11, 6, 6, 13, 9, 903, 0, -1, -1, 1,10201,10206, 11,10195, 3, 50, 9, 80, 15, 8, 79, 96, 4, 65, 15, 13
269,20220504, 345, 9, 18, 40, 16, 0, 3, 70, 16, 98, 52, 4, 145, 15, 26, 6, 110, 73, 2388, 0, 0, 0, 1,10196,10204, 1,10185, 17, 70, 3, 82, 9, 8, 68, 89, 24, 53, 12, 35
